NAME,NOM,CAPCPGCODE,LAT_DD,LON_DD,WATRBODY_C,PROVINCE_C,COUNTRY_C
Mossbank,,"4703092",49.93962951140,-105.96417098200,,SK,CA
Stewart,,"5949032",56.13524362990,-130.15332983000,,BC,CA
North Dundas,,"3501030",45.08681013300,-75.37447424040,,ON,CA
,Saint-Guillaume-Nord,"2462912",46.47356672700,-73.99515075440,,QC,CA
"Inverness, Subd. C",,"1215001",45.82345236780,-61.25464396470,,NS,CA
,La Conception,"2478115",46.16712012580,-74.74085398540,,QC,CA
Sheffield,,"1303014",45.98891118950,-66.22735642100,,NB,CA
Kingsclear,,"1310018",45.86658716230,-66.83714467720,,NB,CA
Webb No. NB8,,"4708006",50.13531780750,-108.26129976400,,SK,CA
Grand Manan,,"1302001",44.60890292350,-66.70701385030,,NB,CA
Birch Cove,,"4813013",53.95581728710,-114.36858269200,,AB,CA
,Saint-Lambert-de-Lauzon,"2426070",46.58638525230,-71.22703264100,,QC,CA
,Rivière-Mouchalagane,"2497906",52.24802402800,-68.28718101660,,QC,CA
Cowichan Valley D,,"5919013",48.80591466040,-123.61848504200,,BC,CA
Lower Similkameen 2,,"5907801",49.11801546550,-119.73835613500,,BC,CA
Yorkton,,"4709012",51.21448155490,-102.46630532600,,SK,CA
,Varennes,"2459020",45.68201052180,-73.40431721300,,QC,CA
St. Pauls,,"1009020",49.86513581950,-57.80841313190,,NL,CA
Port Anson,,"1008062",49.53666011030,-55.85137822320,,NL,CA
,Acton Vale,"2448028",45.63716193990,-72.56127235630,,QC,CA
Clakamucus 2,,"5923804",48.97853819990,-125.57481038800,,BC,CA
Toby's Meadow 4,,"5941846",52.29366741930,-124.17443082800,,BC,CA
Telegraph Creek,,"5949847",57.92121696670,-131.14815644900,,BC,CA
Red Lake,,"3560042",51.07569217640,-93.72745639160,,ON,CA
Amherstburg,,"3537028",42.03926552110,-83.05444338550,,ON,CA
Muskowekwan 85-24,,"4710844",51.27430141800,-103.93534774300,,SK,CA
East Garafraxa,,"3522001",43.84419917770,-80.24530675640,,ON,CA
"Division No.  6, Subd. A",,"1006029",48.65764311210,-56.86482437370,,NL,CA
Cowichan Valley I,,"5919035",48.95481444940,-124.34790725200,,BC,CA
Sheho,,"4709024",51.58591877660,-103.21217184400,,SK,CA
Plummer Additional,,"3557019",46.30474592330,-83.72675753650,,ON,CA
Corner Brook,,"1005018",48.92870640410,-57.92598517390,,NL,CA
Annaheim,,"4715005",52.32135607260,-104.81922652000,,SK,CA
Peel,,"1311024",46.40589549450,-67.52787781880,,NB,CA
Quatsino Subdivision 18,,"5943816",50.61540325030,-127.57046131900,,BC,CA
Fraser-Fort George C,,"5953042",53.62317549650,-123.06240371900,,BC,CA
Muskowekwan 85-8,,"4710849",51.36101282520,-103.93460032200,,SK,CA
Lunenburg,,"1206001",44.40635484100,-64.51845873520,,NS,CA
Beaver Flat,,"4707020",50.66070682080,-107.66328812000,,SK,CA
Coulee No. NB6,,"4707018",50.17928765230,-107.44133628600,,SK,CA
Guelph,,"3523008",43.53277736300,-80.23695965510,,ON,CA
Elkhorn,,"4606030",49.97507852210,-101.24105684000,,MB,CA
Balmoral,,"1314006",47.96354083450,-66.47898280660,,NB,CA
,Saint-Léonard-d'Aston,"2450042",46.09716370040,-72.36695889950,,QC,CA
Indian Ranch,,"1314026",48.03648703430,-66.39556106900,,NB,CA
Klahkowit 5,,"5933830",50.32362876980,-121.40049489900,,BC,CA
Echo Bay,,"4716060",53.21133211420,-107.13024436500,,SK,CA
Admirals Beach,,"1001186",47.01653140970,-53.59989422710,,NL,CA
,Sherbrooke,"2443027",45.40183991680,-71.96152091080,,QC,CA
,Kipawa,"2485010",46.77617779080,-79.00210317030,,QC,CA
,Stratford,"2430110",45.78942068570,-71.29049264820,,QC,CA
High Level,,"4817093",58.51150094990,-117.13949113100,,AB,CA
Nokomis,,"4711044",51.51085093090,-105.00690788900,,SK,CA
Pointe-Verte,,"1315013",47.85117738100,-65.77501356060,,NB,CA
Mattawa,,"3548021",46.31225818350,-78.70602565290,,ON,CA
,Saint-Barnabé,"2451025",46.40231837060,-72.86343970800,,QC,CA
Algonquin Highlands,,"3546018",45.33136045920,-78.65918359800,,ON,CA
Deer Lake,,"1005004",49.19502921030,-57.39068699430,,NL,CA
Rivers,,"4607077",50.02992870300,-100.23228196500,,MB,CA
Edgerton,,"4807052",52.75926568370,-110.45267557500,,AB,CA
Winchester,,"4605037",49.17804706990,-100.43362398800,,MB,CA
,Coteau-du-Lac,"2471040",45.30266281980,-74.18865919580,,QC,CA
Kinkora,,"1103008",46.32025192790,-63.59300282970,,PE,CA
Sachteen,,"5909883",49.98715682610,-122.45176641100,,BC,CA
,Rigaud,"2471133",45.47676167710,-74.31580047610,,QC,CA
Brenda,,"4605043",49.17800907260,-100.70379236000,,MB,CA
Bruderheim,,"4810066",53.80292274490,-112.93385280400,,AB,CA
Montague,,"3509001",44.96372619620,-75.95481314370,,ON,CA
Rapid City,,"4615029",50.11952673540,-100.03687091700,,MB,CA
Fraser-Fort George H,,"5953019",53.11635356870,-119.71922850400,,BC,CA
Canal Flats,,"5901043",50.16391809230,-115.81903304700,,BC,CA
,Akwesasne,"2469802",45.01556896840,-74.57679241250,,QC,CA
Forestburg,,"4807036",52.58331113010,-112.06801688600,,AB,CA
,Rouyn-Noranda,"2486042",48.13255737700,-78.87303225820,,QC,CA
Prairiedale No. 321,,"4713019",51.75025795010,-109.54890097500,,SK,CA
Destruction Bay,,"6001049",61.25178133850,-138.79767172900,,YT,CA
Mountain View County,,"4806028",51.68829423070,-114.26659114800,,AB,CA
Shippagan,,"1315031",47.73305617890,-64.72808242200,,NB,CA
Lamont,,"4810064",53.75868667390,-112.77211502900,,AB,CA
Tehkummah,,"3551001",45.59562542710,-82.04915822770,,ON,CA
Melita,,"4605052",49.27314246500,-100.98800132400,,MB,CA
Aitchelitch 9,,"5909835",49.14971526610,-121.99126214000,,BC,CA
Duck Lake No. 463,,"4715061",52.95962440870,-106.20893470700,,SK,CA
Indian Island 28,,"1308020",46.68974107540,-64.79079150500,,NB,CA
Carmacks,,"6001012",62.10013971790,-136.25677299000,,YT,CA
,Saint-Joseph-du-Lac,"2472025",45.53268865920,-74.01679199880,,QC,CA
Fairford (Part) 50,,"4618067",51.60037178630,-98.62846290210,,MB,CA
,Petit-Mécatina,"2498912",51.33943786060,-60.04769901770,,QC,CA
Girouxville,,"4819048",55.75385633920,-117.33851527400,,AB,CA
Spruce Grove,,"4811049",53.54958332640,-113.90572788300,,AB,CA
,Matane,"2408053",48.91388737990,-67.64349343820,,QC,CA
South River,,"3549056",45.84251003690,-79.37503883660,,ON,CA
,Saint-Fortunat,"2431030",45.96583777350,-71.60513654820,,QC,CA
Nairn and Hyman,,"3552031",46.36536776550,-81.63156416680,,ON,CA
"Pictou, Subd. A",,"1212001",45.77020134030,-62.94089607990,,NS,CA
Saugeen 29,,"3541057",44.54626896840,-81.30122048520,,ON,CA
Jansen,,"4710054",51.78719055880,-104.71379517500,,SK,CA
Pelican Narrows,,"4718055",55.18310106960,-102.93181169700,,SK,CA
,Lac-Juillet,"2497912",54.87117191620,-64.71172130440,,QC,CA
,Bristol,"2484005",45.55487263790,-76.37405479240,,QC,CA
Smith-Ennismore-Lakefield,,"3515015",44.43687391160,-78.34561893670,,ON,CA
,Saint-Marc-de-Figuery,"2488040",48.46586352460,-78.03825682900,,QC,CA
Limerick,,"4703041",49.65313027180,-106.26470777600,,SK,CA
Thompson-Nicola O (Lower North Thompson),,"5933072",51.32387225550,-119.85383993800,,BC,CA
,Saint-Alphonse-de-Granby,"2447010",45.32872559420,-72.81872536730,,QC,CA
Teslin,,"6001057",60.22442283510,-132.76697677200,,YT,CA
,Kitcisakik,"2489802",47.43031954990,-77.59784086410,,QC,CA
Little Springs,,"5941885",51.85245953690,-122.09057700500,,BC,CA
Big Grassy River 35G,,"3559051",49.06040705860,-94.30708271320,,ON,CA
Paynton No. 470,,"4717013",53.01934008320,-108.99564338500,,SK,CA
Buchanan No. 304,,"4709049",51.76715075680,-102.64374791500,,SK,CA
Antler,,"4701048",49.56642502720,-101.45852210400,,SK,CA
Glenavon,,"4705021",50.19294364730,-103.13851353200,,SK,CA
Glenwood,,"4803006",49.36592224890,-113.51582860800,,AB,CA
Disley,,"4706054",50.64081214920,-105.04943449400,,SK,CA
Ashcroft,,"5933019",50.69622784880,-121.34212777700,,BC,CA
,Lac-Normand,"2435904",47.16287169780,-73.38415303900,,QC,CA
Wilcox,,"4706014",50.09675405910,-104.72217443300,,SK,CA
,Saint-Siméon,"2415058",47.89758627500,-69.86950772600,,QC,CA
,Sainte-Mélanie,"2461050",46.14549271460,-73.52492866410,,QC,CA
Shediac,,"1307052",46.21587847360,-64.53066568780,,NB,CA
Markstay-Warren,,"3552013",46.49119554550,-80.47160075820,,ON,CA
Mattawan,,"3548019",46.36601992260,-78.84029142170,,ON,CA
,La Minerve,"2478130",46.20829473110,-74.96730329650,,QC,CA
Langley,,"5915002",49.09869083560,-122.65972877000,,BC,CA
Dunnottar,,"4613049",50.45199576260,-96.95553487780,,MB,CA
,Ruisseau-des-Mineurs,"2407910",48.60713778520,-66.69444299190,,QC,CA
,Hatley,"2445043",45.19633852310,-71.96684865110,,QC,CA
Kitimat-Stikine C (Part 2),,"5949020",53.24303467880,-128.55850216600,,BC,CA
Cariboo B,,"5941021",53.16545543650,-122.64854143800,,BC,CA
Cochrane,,"4806019",51.18465307420,-114.46885352100,,AB,CA
,Laverlochère,"2485050",47.43387311690,-79.28557248100,,QC,CA
Burlington,,"3524002",43.38052703880,-79.84393348120,,ON,CA
Maidstone,,"4717018",53.08559037920,-109.28613328600,,SK,CA
McBride,,"5953012",53.30669837150,-120.16685038100,,BC,CA
,Stukely-Sud,"2445105",45.34230522340,-72.41002198100,,QC,CA
,Sainte-Clotilde-de-Horton,"2439117",45.98861393690,-72.23942892340,,QC,CA
Ochapowace 71-18,,"4705824",50.76086462260,-102.28846388500,,SK,CA
,Sainte-Sabine,"2428065",46.49872153650,-70.34942687460,,QC,CA
Norwich,,"3532002",42.99403707300,-80.63926370630,,ON,CA
,Pierreville,"2450113",46.11131999110,-72.83544922650,,QC,CA
Storthoaks,,"4701044",49.38980784490,-101.60262301600,,SK,CA
,Saint-Anaclet-de-Lessard,"2410030",48.44482932000,-68.37552727110,,QC,CA
High Bar 1,,"5933819",51.10737068340,-121.99896448600,,BC,CA
,Côte-Saint-Luc,"2466058",45.46873094070,-73.66732973070,,QC,CA
Tatla West 11,,"5951825",53.98602872380,-126.49491085400,,BC,CA
Hampstead,,"1304006",45.63226281180,-66.15668499590,,NB,CA
Skwah 4,,"5909824",49.17553851050,-121.97706741900,,BC,CA
,Saint-Jean-de-Dieu,"2411010",48.00432527950,-69.01055321760,,QC,CA
Lot 51,,"1101014",46.21980057560,-62.72145611570,,PE,CA
Canmore,,"4815023",51.06364516630,-115.32603065200,,AB,CA
,Drummondville,"2449058",45.88153910360,-72.47405979350,,QC,CA
,Mistissini,"2499804",50.57046026650,-73.68061594270,,QC,CA
,Lantier,"2478015",46.16286750640,-74.25247780240,,QC,CA
Tullymet No. 216,,"4706099",51.01527696490,-103.52435922100,,SK,CA
Rosedale No. 283,,"4711031",51.55943742670,-106.48320151100,,SK,CA
Murray Harbour,,"1101002",46.00581883890,-62.52943756110,,PE,CA
Bondiss,,"4813053",54.60373373740,-112.70076583100,,AB,CA
Swan Lake  7,,"4604068",49.39393868400,-98.88639945350,,MB,CA
Alix,,"4808034",52.39659652420,-113.18815298300,,AB,CA
Cockburn Island,,"3551034",45.92228443660,-83.36910844020,,ON,CA
Coquitlam 1,,"5915805",49.23094705510,-122.80355086600,,BC,CA
,Mont-Saint-Michel,"2479110",46.81800572920,-75.29079379970,,QC,CA
,Saint-Marcel,"2417020",46.90579106540,-70.07909968210,,QC,CA
Kirkland Lake,,"3554068",48.20328391140,-80.03876433200,,ON,CA
Half Moon Bay,,"4808025",52.34619668750,-114.17458708500,,AB,CA
,Saint-Venant-de-Paquette,"2444005",45.13312994490,-71.49166107740,,QC,CA
Merigomish Harbour 31,,"1212023",45.62461732530,-62.48902817480,,NS,CA
Perth,,"1312004",46.70967761100,-67.60349391880,,NB,CA
,Portneuf-sur-Mer,"2495040",48.62067243310,-69.11346920860,,QC,CA
,Saint-Romain,"2430100",45.75838433060,-71.08366755730,,QC,CA
,Havelock,"2469005",45.03625456860,-73.76026300320,,QC,CA
,Saint-Sébastien,"2430085",45.79633727610,-70.95817695240,,QC,CA
"Division No.  8, Subd. P",,"1008065",49.61541115720,-56.10000589500,,NL,CA
Cowessess 73,,"4705803",50.54033961290,-102.68471023400,,SK,CA
Cape Breton,,"1217030",46.01213305510,-60.22230513080,,NS,CA
,Milan,"2430040",45.59283731630,-71.14346445330,,QC,CA
Point May,,"1002014",46.94772538890,-55.93697804100,,NL,CA
Newmarket,,"3519048",44.04989492190,-79.46099610600,,ON,CA
Wellington North,,"3523050",43.91116806990,-80.57130008160,,ON,CA
"Pictou, Subd. B",,"1212006",45.44476743470,-62.71569643390,,NS,CA
Cardston County,,"4803001",49.19371995340,-113.09054443700,,AB,CA
Salisbury,,"1307028",46.03792973930,-65.04848327820,,NB,CA
Smoky Lake,,"4812029",54.11190358850,-112.46973863500,,AB,CA
Foam Lake No. 276,,"4710036",51.60334349080,-103.49788704300,,SK,CA
Cox's Cove,,"1005023",49.11183053030,-58.08077327820,,NL,CA
Saint-Quentin,,"1314022",47.50951280840,-67.38939995790,,NB,CA
Landis,,"4713067",52.19746612500,-108.45081845700,,SK,CA
Burrard Inlet 3,,"5915806",49.30934685510,-122.97883488100,,BC,CA
Georgetown,,"1101024",46.18546698220,-62.53186359510,,PE,CA
Hawarden,,"4711024",51.41372705090,-106.60094679900,,SK,CA
Seine River 23A,,"3559066",48.72159598910,-92.43497728100,,ON,CA
,Wickham,"2449040",45.76414305460,-72.49833419640,,QC,CA
Lumsden,,"4706056",50.64567180470,-104.87101463800,,SK,CA
Pelican Lake 191A,,"4716894",53.65440258770,-107.85592264000,,SK,CA
Walpole Island 46,,"3538004",42.48384357150,-82.57616061510,,ON,CA
Willingdon,,"4810056",53.82779361420,-112.11757446300,,AB,CA
Upper Sumas 6,,"5909877",49.05246968340,-122.19441181800,,BC,CA
Alert Bay,,"5943008",50.58174179480,-126.91840870100,,BC,CA
,Lac-Saguay,"2479060",46.51520541750,-75.16120056780,,QC,CA
Bonaparte 3,,"5933812",50.84009904750,-121.37319171700,,BC,CA
Fairview,,"4819068",56.07134379570,-118.37846705000,,AB,CA
Innisfil,,"3543017",44.28394115590,-79.60724904420,,ON,CA
Legal,,"4811069",53.94996696210,-113.59127093500,,AB,CA
Baine Harbour,,"1002040",47.36613746820,-54.89646096020,,NL,CA
Marsh Lake,,"6001058",60.48719715600,-134.30826925600,,YT,CA
Kivimaa-Moonlight Bay,,"4717042",53.61013258050,-108.66871212600,,SK,CA
Barons,,"4802016",49.99797492440,-113.08209918000,,AB,CA
Hanna,,"4804011",51.64290364690,-111.92649547400,,AB,CA
Russell,,"4616024",50.72704823410,-101.36927235200,,MB,CA
Strathcona B,,"5924052",50.08100284450,-124.98449687400,,BC,CA
Dog Creek 46,,"4618055",50.91781046170,-98.56673156410,,MB,CA
Bear Island 1,,"3548072",46.98331423000,-80.06972999820,,ON,CA
Montmartre,,"4706002",50.21959806370,-103.45030778200,,SK,CA
Bauline,,"1001512",47.70104086460,-52.81933198850,,NL,CA
North Grove,,"4706081",50.69049847440,-105.55788553100,,SK,CA
Elgin,,"1306008",45.80624708660,-65.03327084480,,NB,CA
Millertown,,"1006028",48.81300683860,-56.53498161540,,NL,CA
Nipissing 10,,"3548073",46.34689542340,-79.78921664600,,ON,CA
Laird,,"4715029",52.71486587430,-106.58925936800,,SK,CA
Eskasoni 3,,"1217020",45.95997743370,-60.61881249290,,NS,CA
Waldheim,,"4715028",52.61985091640,-106.65512275400,,SK,CA
Prince,,"3557066",46.56219782780,-84.52737845050,,ON,CA
Ocean Man 69E,,"4701813",49.82656051210,-102.93054372600,,SK,CA
Livingston No. 331,,"4709075",52.09715639690,-101.80427753600,,SK,CA
Thompson-Nicola P (Rivers and the Peaks),,"5933044",50.87973788860,-120.08857130900,,BC,CA
Colwood,,"5917041",48.42658753380,-123.48220778000,,BC,CA
Lake Lenore,,"4715006",52.39562276760,-104.98590055700,,SK,CA
Ochapowace 71-26,,"4705821",50.26538778230,-101.79566036000,,SK,CA
,Saint-Marcellin,"2410025",48.33760947190,-68.28569619810,,QC,CA
,Bolton-Est,"2445095",45.21024336860,-72.33987101240,,QC,CA
,Bowman,"2480145",45.91493493460,-75.67775719130,,QC,CA
Windthorst,,"4705019",50.10904444190,-102.83659557000,,SK,CA
,Saint-Bernard,"2426055",46.48536690830,-71.15535028540,,QC,CA
Mistusinne,,"4707074",51.06765265160,-106.52733774900,,SK,CA
Whitewood,,"4705034",50.33124422350,-102.26849145500,,SK,CA
Whonnock 1,,"5915840",49.17537251580,-122.46063481800,,BC,CA
Lakeside No. 338,,"4710061",52.01270216030,-104.35669197900,,SK,CA
Champlain,,"3502010",45.56131063860,-74.68833148400,,ON,CA
Fleur de Lys,,"1008075",50.11604581030,-56.15758153370,,NL,CA
Tagish,,"6001036",60.28161567640,-134.28663381300,,YT,CA
Peterview,,"1006021",49.10838881150,-55.33692672860,,NL,CA
,Baie-Sainte-Catherine,"2415065",48.05631159140,-69.77523054290,,QC,CA
"Colchester, Subd. B",,"1210008",45.55400491120,-63.26940463450,,NS,CA
,Frontenac,"2430025",45.53183648940,-70.79370181020,,QC,CA
Lake of the Woods,,"3559047",49.13734620410,-94.47374112070,,ON,CA
Frontier No. 19,,"4704011",49.13139568060,-108.81760158100,,SK,CA
Memramcook,,"1307013",45.99202599050,-64.59045325900,,NB,CA
Wabaseemoong,,"3560061",50.16393070260,-94.93513846230,,ON,CA
Sturgis,,"4709066",51.94217958950,-102.54140053200,,SK,CA
White Fish Lake 128,,"4812808",54.31231224080,-111.80196158400,,AB,CA
Heward,,"4701067",49.73671967540,-103.14909570500,,SK,CA
,Lac-au-Saumon,"2407057",48.40619198190,-67.37002206840,,QC,CA
Dakota Plains 6A,,"4609026",49.81377635880,-98.51193953030,,MB,CA
Waterborough,,"1304018",46.06156057400,-65.82004023430,,NB,CA
Whatì,,"6103034",63.16486132430,-117.17706963000,,NT,CA
Deer Lake,,"3560070",52.63428771040,-94.08072366270,,ON,CA
,Abercorn,"2446005",45.04043518030,-72.66463731550,,QC,CA
Flagstaff County,,"4807031",52.68941101140,-111.81809407400,,AB,CA
Markinch,,"4706093",50.93957475070,-104.36216217800,,SK,CA
,Saint-Médard,"2411025",48.07268327960,-68.85410165910,,QC,CA
,Rivière-au-Tonnerre,"2498055",49.80809963030,-64.61002343770,,QC,CA
Lot 31,,"1102026",46.27090879900,-63.29917258340,,PE,CA
,Saint-Raymond,"2434128",46.99172437020,-71.85922003710,,QC,CA
Pic Mobert North,,"3558060",48.70084470220,-85.61754453650,,ON,CA
Vanscoy No. 345,,"4712054",52.00729426840,-107.05530509200,,SK,CA
Grand Falls / Grand-Sault,,"1312019",47.04632970200,-67.75573341500,,NB,CA
,Lac-Croche,"2422902",47.47540216530,-71.83558554590,,QC,CA
Big Stick No. 141,,"4708016",50.17920831660,-109.49407633400,,SK,CA
Muskeg Lake 102G,,"4716890",53.05449639370,-106.92351369500,,SK,CA
Sechelt (Part),,"5929803",49.81130322670,-123.79056855400,,BC,CA
,Saint-Pascal,"2414018",47.52672323210,-69.78266725100,,QC,CA
Killam,,"4807042",52.79100406360,-111.84814606700,,AB,CA
,Saint-Clet,"2471045",45.35055603640,-74.22449601650,,QC,CA
,Kiamika,"2479025",46.40070170730,-75.35656750990,,QC,CA
Laketown 3,,"5951813",53.92367877010,-124.18517737400,,BC,CA
Leroy,,"4710058",52.00188722090,-104.73831548000,,SK,CA
Dog Creek 2,,"5941807",51.59538872720,-122.09250814300,,BC,CA
Arm River No. 252,,"4711011",51.22468258640,-105.82309645500,,SK,CA
The North Shore,,"3557040",46.13991509500,-82.64031308340,,ON,CA
One Arrow 95-1D,,"4715861",52.80183878200,-106.07857836100,,SK,CA
Cowichan Valley E,,"5919051",48.77704616480,-123.78922267900,,BC,CA
Fort Resolution,,"6105018",61.04899579690,-113.69149030200,,NT,CA
"Cumberland, Subd. A",,"1211001",45.43727568090,-64.65090711070,,NS,CA
,Saint-Ignace-de-Loyola,"2452045",46.11175995390,-73.04724453950,,QC,CA
Osnaburgh 63B,,"3560055",51.23319683350,-90.17744198230,,ON,CA
Madawaska,,"1313028",47.62936654830,-68.16215649240,,NB,CA
Middlesex Centre,,"3539033",43.03725884640,-81.38229951640,,ON,CA
Oclucje 7,,"5924833",49.98962620390,-126.94055251400,,BC,CA
Wilmot,,"3530020",43.39726660530,-80.65116282890,,ON,CA
,Wotton,"2440017",45.75234158830,-71.79930998440,,QC,CA
Tahsis,,"5924030",49.91778554470,-126.65560357900,,BC,CA
Petitcodiac,,"1307029",45.93785198610,-65.17522351790,,NB,CA
Lot 38,,"1101051",46.35815952510,-62.80367334430,,PE,CA
Chemainus NB,,"5919804",49.01248263790,-123.78507129300,,BC,CA
Snow Lake,,"4621071",54.80418718040,-99.98667579070,,MB,CA
Thunder Bay,,"3558004",48.41472100640,-89.27132655510,,ON,CA
,East Angus,"2441060",45.48152370180,-71.66080053740,,QC,CA
Beachside,,"1008066",49.64257433820,-55.90030075320,,NL,CA
,Saint-Nazaire-de-Dorchester,"2419015",46.55044226290,-70.64657134400,,QC,CA
Acadieville,,"1308024",46.71518244080,-65.31537004550,,NB,CA
Sturgeon Weir 184F,,"4718821",54.28944590130,-101.85277941900,,SK,CA
,Saint-Bernard-de-Lacolle,"2468005",45.06120666520,-73.46031388740,,QC,CA
The Blue Mountains,,"3542045",44.62719596370,-80.43057946430,,ON,CA
Wallace,,"4606028",49.93157627820,-101.16526726700,,MB,CA
,L'Ascension,"2479050",46.56161015300,-74.80678681970,,QC,CA
Wreford No. 280,,"4711042",51.48913339040,-105.17131688800,,SK,CA
Pictou,,"1212004",45.68337226010,-62.71487484450,,NS,CA
Auvergne No. 76,,"4703054",49.65442451310,-107.42639470800,,SK,CA
,Saint-Denis-de-Brompton,"2442025",45.44107788230,-72.09179518190,,QC,CA
,Saint-Léon-le-Grand,"2451035",46.33289960200,-72.96803811280,,QC,CA
Bon Accord,,"4811066",53.83928488060,-113.40712921900,,AB,CA
,Saint-Élie-de-Caxton,"2451075",46.51833297170,-72.99165413330,,QC,CA
,Plessisville,"2432040",46.22090082420,-71.77458673750,,QC,CA
Port Moody,,"5915043",49.29713448950,-122.87436553800,,BC,CA
Sheet Harbour 36,,"1209038",44.91405158370,-62.54893158990,,NS,CA
,Gallichan,"2487020",48.61818448430,-79.28713314650,,QC,CA
Mississagi River 8,,"3557073",46.21203082120,-82.99880685480,,ON,CA
Piapot Cree First Nation 75H,,"4702800",49.90539442740,-104.82855129200,,SK,CA
Invergordon No. 430,,"4715054",52.80606755510,-105.26642869700,,SK,CA
Fort Simpson,,"6104038",61.80819393980,-121.31993442800,,NT,CA
Dawson Creek,,"5955014",55.75521970260,-120.22621124500,,BC,CA
Sunbreaker Cove,,"4808027",52.38994371230,-114.19352820800,,AB,CA
,Rivière-du-Loup,"2412072",47.85751089320,-69.56516716020,,QC,CA
Colville Lake,,"6102012",67.00148699880,-126.00796236700,,NT,CA
,Saint-Liboire,"2454072",45.65243763420,-72.76628066680,,QC,CA
,Baie-Obaoca,"2462918",47.52073457060,-74.35725515070,,QC,CA
Redburn No. NB0,,"4706016",50.17823726700,-105.08450935300,,SK,CA
,L'Ancienne-Lorette,"2423057",46.80438429240,-71.35613740350,,QC,CA
Grand Falls-Windsor,,"1006017",48.95778743650,-55.66330038660,,NL,CA
